,Nominal_Load,Heat_Load,Temperature,Weighted_Temperature,Geothermal_Temperature
2010-09-25 01:30:00+02:00,0.179801565,11.00197667,9.2,13.79885845,11
2010-09-25 02:30:00+02:00,0.177763982,10.93943141,8.6,13.65856164,11
2010-09-25 03:30:00+02:00,0.17565221,10.87391932,8.8,13.50266362,11
2010-09-25 04:30:00+02:00,0.17231067,10.76882648,8.3,13.35300609,11
2010-09-25 05:30:00+02:00,0.17857742,10.96447898,8.1,13.19060122,11
2010-09-25 06:30:00+02:00,0.195499714,11.46185666,8.2,13.0238204,11
2010-09-25 07:30:00+02:00,0.209162508,11.83044911,7.9,12.86069254,11
2010-09-25 08:30:00+02:00,0.212744648,11.92224853,8.4,12.69037291,11
2010-09-25 09:30:00+02:00,0.212658439,11.92006268,9.2,12.53496956,11
2010-09-25 10:30:00+02:00,0.211047468,11.87900391,9.7,12.40300609,11
2010-09-25 11:30:00+02:00,0.20755866,11.78869891,10.7,12.28675799,11
2010-09-25 12:30:00+02:00,0.202735507,11.66071887,11.5,12.19996195,11
2010-09-25 13:30:00+02:00,0.201052901,11.61521198,12.6,12.13694825,11
2010-09-25 14:30:00+02:00,0.199009143,11.55933787,12.4,12.10563166,11
2010-09-25 15:30:00+02:00,0.195486007,11.46147211,12.4,12.07054795,11
2010-09-25 16:30:00+02:00,0.193711823,11.41144642,12,12.0369102,11
2010-09-25 17:30:00+02:00,0.196489416,11.48954444,11.4,11.99394977,11
2010-09-25 18:30:00+02:00,0.20247834,11.65379251,11,11.93630137,11
2010-09-25 19:30:00+02:00,0.213491802,11.94114443,10.8,11.86952055,11
2010-09-25 20:30:00+02:00,0.229772879,12.33164122,10.8,11.79908676,11
2010-09-25 21:30:00+02:00,0.246552447,12.69282878,10.9,11.73032725,11
2010-09-25 22:30:00+02:00,0.259437654,12.94333239,10.4,11.66567732,11
2010-09-25 23:30:00+02:00,0.260858828,12.96960368,9.6,11.58900304,11
2010-09-26 00:30:00+02:00,0.255426179,12.86774596,8.7,11.49246575,11
2010-09-26 01:30:00+02:00,0.248979528,12.74174573,8.4,11.37366819,11
2010-09-26 02:30:00+02:00,0.243986265,12.64021186,8.5,11.24923896,11
2010-09-26 03:30:00+02:00,0.236648625,12.48458518,8.6,11.13017504,11
2010-09-26 04:30:00+02:00,0.22852646,12.30316567,8.6,11.0164003,11
2010-09-26 05:30:00+02:00,0.234422308,12.43582521,8.7,10.90521309,11
2010-09-26 06:30:00+02:00,0.255814048,12.87514764,8.7,10.79927702,11
2010-09-26 07:30:00+02:00,0.272143802,13.16911555,8.8,10.69585236,11
2010-09-26 08:30:00+02:00,0.27577376,13.22998265,9.3,10.59767884,11
2010-09-26 09:30:00+02:00,0.277149356,13.25264479,8.8,10.51552511,11
2010-09-26 10:30:00+02:00,0.277953276,13.26578773,8.8,10.42252664,11
2010-09-26 11:30:00+02:00,0.271508408,13.15829993,8.8,10.33219178,11
2010-09-26 12:30:00+02:00,0.265243977,13.04902602,8.8,10.2446347,11
2010-09-26 13:30:00+02:00,0.262774128,13.0045955,9.4,10.16027397,11
2010-09-26 14:30:00+02:00,0.260590247,12.96465893,11,10.09531963,11
2010-09-26 15:30:00+02:00,0.254035877,12.84104925,12.6,10.07659817,11
2010-09-26 16:30:00+02:00,0.248582768,12.73380512,11.8,10.10342466,11
2010-09-26 17:30:00+02:00,0.250819318,12.77828265,10,10.11023592,11
2010-09-26 18:30:00+02:00,0.259805461,12.95015676,9.2,10.07024353,11
2010-09-26 19:30:00+02:00,0.275771562,13.22994627,8.4,10.01103501,11
2010-09-26 20:30:00+02:00,0.297698344,13.56666523,8.1,9.932838661,11
2010-09-26 21:30:00+02:00,0.318796618,13.84823954,7.7,9.849429224,11
2010-09-26 22:30:00+02:00,0.333208751,14.02267926,7.2,9.758219178,11
2010-09-26 23:30:00+02:00,0.332637145,14.01597566,6.9,9.656621005,11
2010-09-27 00:30:00+02:00,0.322049739,13.8886893,6.5,9.550076104,11
2010-09-27 01:30:00+02:00,0.31084443,13.74627449,6.1,9.435958904,11
2010-09-27 02:30:00+02:00,0.303256621,13.64442083,6.2,9.314269406,11
2010-09-27 03:30:00+02:00,0.29258759,13.49262654,5.6,9.198515982,11
2010-09-27 04:30:00+02:00,0.28187342,13.32882564,5.1,9.069596651,11
2010-09-27 05:30:00+02:00,0.289127875,13.44104361,5.2,8.930175038,11
2010-09-27 06:30:00+02:00,0.316584713,13.82033293,5.3,8.796689498,11
2010-09-27 07:30:00+02:00,0.338243036,14.0810824,5.7,8.669101979,11
2010-09-27 08:30:00+02:00,0.346421326,14.17388181,7.1,8.555479452,11
2010-09-27 09:30:00+02:00,0.352382838,14.24030794,8.3,8.482534247,11
2010-09-27 10:30:00+02:00,0.356006447,14.28033804,10.1,8.444406393,11
2010-09-27 11:30:00+02:00,0.344554629,14.15289391,12.7,8.456773212,11
2010-09-27 12:30:00+02:00,0.330026327,13.98515291,13.2,8.540601218,11
2010-09-27 13:30:00+02:00,0.319140083,13.85254303,13.7,8.638280061,11
2010-09-27 14:30:00+02:00,0.309319256,13.72617769,14,8.749619482,11
2010-09-27 15:30:00+02:00,0.29600647,13.5424332,14.4,8.869292237,11
2010-09-27 16:30:00+02:00,0.285660912,13.3881152,13,8.999961948,11
2010-09-27 17:30:00+02:00,0.285468616,13.38514237,12.3,9.092579909,11
2010-09-27 18:30:00+02:00,0.292161122,13.48633321,11.2,9.166248097,11
2010-09-27 19:30:00+02:00,0.306522138,13.68883722,10.7,9.210159817,11
2010-09-27 20:30:00+02:00,0.325597043,13.93204052,9.7,9.24086758,11
2010-09-27 21:30:00+02:00,0.343698743,14.14323577,8.9,9.244901065,11
2010-09-27 22:30:00+02:00,0.354797313,14.26700349,9.4,9.227968037,11
2010-09-27 23:30:00+02:00,0.349429724,14.20750633,9.2,9.225456621,11
2010-09-28 00:30:00+02:00,0.333885988,14.03060168,8,9.217998478,11
2010-09-28 01:30:00+02:00,0.319301021,13.8545568,7.7,9.178310502,11
2010-09-28 02:30:00+02:00,0.309018289,13.72219023,7.3,9.130974125,11
2010-09-28 03:30:00+02:00,0.296343127,13.5472766,6.8,9.073173516,11
2010-09-28 04:30:00+02:00,0.283791676,13.35904897,6.5,9.002435312,11
2010-09-28 05:30:00+02:00,0.289301186,13.44365658,6.5,8.924162861,11
2010-09-28 06:30:00+02:00,0.315021024,13.80039834,6.5,8.846499239,11
2010-09-28 07:30:00+02:00,0.334850785,14.04185144,6.3,8.769482496,11
2010-09-28 08:30:00+02:00,0.341636867,14.11987092,7.3,8.687595129,11
2010-09-28 09:30:00+02:00,0.346516398,14.17494806,8.4,8.633523592,11
2010-09-28 10:30:00+02:00,0.349139745,14.2042751,10.2,8.609893455,11
2010-09-28 11:30:00+02:00,0.337177704,14.06881424,13.3,8.635388128,11
2010-09-28 12:30:00+02:00,0.321817988,13.88583024,14,8.744824962,11
2010-09-28 13:30:00+02:00,0.310013954,13.73535419,14.9,8.872488584,11
2010-09-28 14:30:00+02:00,0.29893557,13.58421581,15.1,9.023934551,11
2010-09-28 15:30:00+02:00,0.284762806,13.37419682,15.6,9.179832572,11
2010-09-28 16:30:00+02:00,0.273515856,13.19230559,14.9,9.348211568,11
2010-09-28 17:30:00+02:00,0.271282975,13.15445096,12.5,9.49630898,11
2010-09-28 18:30:00+02:00,0.27705511,13.25109913,11.2,9.578234399,11
2010-09-28 19:30:00+02:00,0.290337632,13.45921855,8.9,9.624467275,11
2010-09-28 20:30:00+02:00,0.310618151,13.74330438,8,9.608409437,11
2010-09-28 21:30:00+02:00,0.330277909,13.98813802,7.4,9.568759513,11
2010-09-28 22:30:00+02:00,0.343109855,14.13657701,6.5,9.514003044,11
2010-09-28 23:30:00+02:00,0.341201462,14.11491839,5.9,9.436073059,11
2010-09-29 00:30:00+02:00,0.32941599,13.97789739,5.9,9.343112633,11
2010-09-29 01:30:00+02:00,0.316904888,13.82439334,5.6,9.251217656,11
2010-09-29 02:30:00+02:00,0.308351308,13.7133277,5.3,9.15216895,11
2010-09-29 03:30:00+02:00,0.297155215,13.55891565,5.1,9.046118721,11
2010-09-29 04:30:00+02:00,0.285695626,13.38865146,4.9,8.935920852,11
2010-09-29 05:30:00+02:00,0.292261424,13.48781498,4.4,8.821651446,11
2010-09-29 06:30:00+02:00,0.319773396,13.86045757,3.9,8.695319635,11
2010-09-29 07:30:00+02:00,0.342039056,14.12443974,3.9,8.557115677,11
2010-09-29 08:30:00+02:00,0.351324654,14.22857504,5.7,8.420776256,11
2010-09-29 09:30:00+02:00,0.358145585,14.30388367,8.1,8.335121766,11
2010-09-29 10:30:00+02:00,0.361390523,14.33952083,10.5,8.315487062,11
2010-09-29 11:30:00+02:00,0.34854365,14.19762652,12,8.360958904,11
2010-09-29 12:30:00+02:00,0.333852932,14.03021548,13,8.44630898,11
2010-09-29 13:30:00+02:00,0.322324674,13.89207676,13.6,8.557458143,11
2010-09-29 14:30:00+02:00,0.311856619,13.75951196,14.1,8.683447489,11
2010-09-29 15:30:00+02:00,0.297746643,13.56735304,14.5,8.82195586,11
2010-09-29 16:30:00+02:00,0.286699642,13.4041056,13.7,8.970700152,11
2010-09-29 17:30:00+02:00,0.285317263,13.38279971,12.6,9.096803653,11
2010-09-29 18:30:00+02:00,0.291207756,13.47219878,11,9.191780822,11
2010-09-29 19:30:00+02:00,0.305248534,13.67162169,8.4,9.242237443,11
2010-09-29 20:30:00+02:00,0.326397506,13.94171976,7.8,9.221461187,11
2010-09-29 21:30:00+02:00,0.346226344,14.17169427,7.1,9.184360731,11
2010-09-29 22:30:00+02:00,0.358889701,14.31206296,6.6,9.128310502,11
2010-09-29 23:30:00+02:00,0.355971535,14.27995331,6.4,9.058789954,11
2010-09-30 00:30:00+02:00,0.342277058,14.12714079,6.1,8.983980213,11
2010-09-30 01:30:00+02:00,0.328430202,13.96613703,6,8.901103501,11
2010-09-30 02:30:00+02:00,0.318964256,13.85034097,5.9,8.815525114,11
2010-09-30 03:30:00+02:00,0.306760317,13.69204172,5.3,8.727321157,11
2010-09-30 04:30:00+02:00,0.294711769,13.5237055,5.3,8.622792998,11
2010-09-30 05:30:00+02:00,0.301079318,13.61429346,4.9,8.518188737,11
2010-09-30 06:30:00+02:00,0.329021578,13.97319831,4.7,8.402739726,11
2010-09-30 07:30:00+02:00,0.351412017,14.22954454,4.9,8.282039574,11
2010-09-30 08:30:00+02:00,0.360623156,14.33109972,6.2,8.167123288,11
2010-09-30 09:30:00+02:00,0.367873205,14.41062465,8.6,8.088165906,11
2010-09-30 10:30:00+02:00,0.37151667,14.4506652,10.3,8.074847793,11
2010-09-30 11:30:00+02:00,0.359175915,14.31520771,11.1,8.108028919,11
2010-09-30 12:30:00+02:00,0.345453638,14.1630145,12.2,8.163736682,11
2010-09-30 13:30:00+02:00,0.334600275,14.03893451,13.5,8.249961948,11
2010-09-30 14:30:00+02:00,0.323968122,13.91222799,14.1,8.371879756,11
2010-09-30 15:30:00+02:00,0.309376896,13.72694053,14.2,8.510197869,11
2010-09-30 16:30:00+02:00,0.298217289,13.57404399,13.2,8.651331811,11
2010-09-30 17:30:00+02:00,0.297394233,13.56232946,11.8,8.76499239,11
2010-09-30 18:30:00+02:00,0.304519646,13.66170766,10.3,8.840487062,11
2010-09-30 19:30:00+02:00,0.320018713,13.8635162,8.7,8.875228311,11
2010-09-30 20:30:00+02:00,0.341181085,14.11468644,7.4,8.866894977,11
2010-09-30 21:30:00+02:00,0.361388763,14.33950152,7,8.823820396,11
2010-09-30 22:30:00+02:00,0.373655893,14.47424162,6.4,8.770509893,11
2010-09-30 23:30:00+02:00,0.370056723,14.43460667,5.6,8.701902588,11
2010-10-01 00:30:00+02:00,0.355655159,14.27646608,5.5,8.612747336,11
2010-10-01 01:30:00+02:00,0.340955095,14.11211309,5.2,8.521803653,11
2010-10-01 02:30:00+02:00,0.331356609,14.00090049,5,8.423592085,11
2010-10-01 03:30:00+02:00,0.319091348,13.85193288,5.4,8.320776256,11
2010-10-01 04:30:00+02:00,0.306150129,13.68382273,5.5,8.229452055,11
2010-10-01 05:30:00+02:00,0.312136037,13.76315239,4.8,8.141248097,11
2010-10-01 06:30:00+02:00,0.340744715,14.10971583,4.2,8.034512938,11
2010-10-01 07:30:00+02:00,0.364111636,14.36936537,4,7.912214612,11
2010-10-01 08:30:00+02:00,0.374766936,14.48651276,5.4,7.785312024,11
2010-10-01 09:30:00+02:00,0.383432515,14.58311482,7.8,7.697488584,11
2010-10-01 10:30:00+02:00,0.388513086,14.64077406,10,7.67564688,11
2010-10-01 11:30:00+02:00,0.376008012,14.50024492,12.1,7.714155251,11
2010-10-01 12:30:00+02:00,0.360214023,14.32660852,13.4,7.81065449,11
2010-10-01 13:30:00+02:00,0.347095151,14.18143351,11.9,7.942998478,11
2010-10-01 14:30:00+02:00,0.337341042,14.07069824,13.9,8.035388128,11
2010-10-01 15:30:00+02:00,0.321889623,13.88671435,13.9,8.183028919,11
2010-10-01 16:30:00+02:00,0.31008417,13.73627957,13.1,8.331316591,11
2010-10-01 17:30:00+02:00,0.308885516,13.72042885,10.6,8.458371385,11
2010-10-01 18:30:00+02:00,0.317115445,13.8270597,8.7,8.517656012,11
2010-10-01 19:30:00+02:00,0.334469188,14.03740701,6.9,8.525837139,11
2010-10-01 20:30:00+02:00,0.357397366,14.29565383,6.1,8.485464231,11
2010-10-01 21:30:00+02:00,0.378398451,14.5267796,5.3,8.423896499,11
2010-10-01 22:30:00+02:00,0.391491443,14.67503789,4.9,8.341210046,11
2010-10-01 23:30:00+02:00,0.388079974,14.63582181,4.1,8.248173516,11
2010-10-02 00:30:00+02:00,0.37299605,14.46696283,3.8,8.13390411,11
2010-10-02 01:30:00+02:00,0.357802746,14.30011342,3.9,8.012214612,11
2010-10-02 02:30:00+02:00,0.34812208,14.19291926,3.5,7.89391172,11
2010-10-02 03:30:00+02:00,0.336045014,14.05571863,3.6,7.765334855,11
2010-10-02 04:30:00+02:00,0.323484685,13.90631746,3.6,7.640068493,11
2010-10-02 05:30:00+02:00,0.330708966,13.99324509,3.1,7.515296804,11
2010-10-02 06:30:00+02:00,0.36184851,14.34454544,2.9,7.377321157,11
2010-10-02 07:30:00+02:00,0.387629086,14.63067407,3.1,7.234246575,11
2010-10-02 08:30:00+02:00,0.40064115,14.78297056,4,7.09695586,11
2010-10-02 09:30:00+02:00,0.412251325,14.92733854,6.6,6.984969559,11
2010-10-02 10:30:00+02:00,0.420145702,15.03147944,9.6,6.94478691,11
2010-10-02 11:30:00+02:00,0.407833693,14.87128383,11.1,6.987138508,11
2010-10-02 12:30:00+02:00,0.391977535,14.68066649,12.8,7.070928463,11
2010-10-02 13:30:00+02:00,0.378176081,14.52430604,11.9,7.201369863,11
2010-10-02 14:30:00+02:00,0.367204724,14.40328884,13.2,7.307800609,11
2010-10-02 15:30:00+02:00,0.350985789,14.22481305,13.5,7.450190259,11
2010-10-02 16:30:00+02:00,0.338323089,14.08200241,11.3,7.601179604,11
2010-10-02 17:30:00+02:00,0.338903755,14.08866817,10.1,7.692808219,11
2010-10-02 18:30:00+02:00,0.348273189,14.19460705,7.5,7.752511416,11
2010-10-02 19:30:00+02:00,0.368125431,14.41339318,6.3,7.742313546,11
2010-10-02 20:30:00+02:00,0.3916488,14.67685881,5.6,7.700038052,11
2010-10-02 21:30:00+02:00,0.412184398,14.92647807,5.2,7.639421613,11
2010-10-02 22:30:00+02:00,0.423763139,15.08108769,4.5,7.568569254,11
2010-10-02 23:30:00+02:00,0.418772964,15.0129773,3.4,7.4793379,11
2010-10-03 00:30:00+02:00,0.401057583,14.78799286,2.8,7.361111111,11
2010-10-03 01:30:00+02:00,0.383661233,14.58569157,2.6,7.227701674,11
2010-10-03 02:30:00+02:00,0.373475767,14.472254,2.7,7.090106545,11
2010-10-03 03:30:00+02:00,0.360835714,14.33343265,2.3,6.956468798,11
2010-10-03 04:30:00+02:00,0.348094109,14.19260677,1.9,6.813013699,11
2010-10-03 05:30:00+02:00,0.356398783,14.28466055,1.6,6.659893455,11
2010-10-03 06:30:00+02:00,0.390244034,14.66064165,1.3,6.499809741,11
2010-10-03 07:30:00+02:00,0.419209068,15.01883648,1.5,6.332800609,11
2010-10-03 08:30:00+02:00,0.435923471,15.25782112,2.5,6.172564688,11
2010-10-03 09:30:00+02:00,0.451010032,15.50196377,4.9,6.041133942,11
2010-10-03 10:30:00+02:00,0.46267913,15.71300753,7.9,5.976864536,11
2010-10-03 11:30:00+02:00,0.45239635,15.52595948,10.2,5.995700152,11
2010-10-03 12:30:00+02:00,0.436005549,15.25907068,11.2,6.077891933,11
2010-10-03 13:30:00+02:00,0.422314725,15.06107335,11.9,6.187861492,11
2010-10-03 14:30:00+02:00,0.409592411,14.89342284,12.1,6.31761796,11
2010-10-03 15:30:00+02:00,0.392629924,14.68823762,11.8,6.453614916,11
2010-10-03 16:30:00+02:00,0.380177709,14.54661372,11.4,6.582305936,11
2010-10-03 17:30:00+02:00,0.380369863,14.54876047,9.9,6.700722983,11
2010-10-03 18:30:00+02:00,0.390280022,14.66105604,8.2,6.778767123,11
2010-10-03 19:30:00+02:00,0.410002559,14.89861898,7.5,6.811035008,11
2010-10-03 20:30:00+02:00,0.430828453,15.18179402,6.7,6.824581431,11
2010-10-03 21:30:00+02:00,0.447931386,15.44966,5.9,6.816476408,11
2010-10-03 22:30:00+02:00,0.456392894,15.59672474,5.3,6.786872146,11
2010-10-03 23:30:00+02:00,0.448217883,15.45447097,4.8,6.741248097,11
2010-10-04 00:30:00+02:00,0.425640468,15.10733915,4.7,6.682229833,11
2010-10-04 01:30:00+02:00,0.403490974,14.81755505,4.1,6.620776256,11
2010-10-04 02:30:00+02:00,0.390572714,14.66442835,3.8,6.543302892,11
2010-10-04 03:30:00+02:00,0.376100865,14.50127345,3.2,6.458066971,11
2010-10-04 04:30:00+02:00,0.361742343,14.34338076,2.7,6.357229833,11
2010-10-04 05:30:00+02:00,0.368975226,14.42272389,2.3,6.243759513,11
2010-10-04 06:30:00+02:00,0.402551992,14.80610357,1.8,6.120281583,11
2010-10-04 07:30:00+02:00,0.431474688,15.19127289,2,5.984018265,11
2010-10-04 08:30:00+02:00,0.448167791,15.45362898,3.7,5.853995434,11
2010-10-04 09:30:00+02:00,0.462159472,15.70315658,6,5.771194825,11
2010-10-04 10:30:00+02:00,0.472603125,15.90980841,8.8,5.752092846,11
2010-10-04 11:30:00+02:00,0.460834352,15.67823408,10.1,5.810159817,11
2010-10-04 12:30:00+02:00,0.443806319,15.38163768,11.4,5.904604262,11
2010-10-04 13:30:00+02:00,0.429081924,15.1564069,13.6,6.03542618,11
2010-10-04 14:30:00+02:00,0.41360281,14.94479146,14.3,6.22587519,11
2010-10-04 15:30:00+02:00,0.393412476,14.69734554,14.8,6.435350076,11
2010-10-04 16:30:00+02:00,0.376972248,14.51093395,13.3,6.658181126,11
2010-10-04 17:30:00+02:00,0.374396695,14.48242134,12.5,6.839840183,11
2010-10-04 18:30:00+02:00,0.380579351,14.55110198,10.6,6.998858447,11
2010-10-04 19:30:00+02:00,0.396592511,14.73466757,9.1,7.105098935,11
2010-10-04 20:30:00+02:00,0.415300331,14.96692582,8.9,7.169406393,11
2010-10-04 21:30:00+02:00,0.43007476,15.1707975,8.4,7.22716895,11
2010-10-04 22:30:00+02:00,0.436241393,15.26266564,7.9,7.270053272,11
2010-10-04 23:30:00+02:00,0.426013714,15.11260102,7,7.298097412,11
2010-10-05 00:30:00+02:00,0.403261617,14.81475266,6.6,7.300380518,11
2010-10-05 01:30:00+02:00,0.381594158,14.56246151,7.5,7.290639269,11
2010-10-05 02:30:00+02:00,0.366743008,14.39822328,7.9,7.304185693,11
2010-10-05 03:30:00+02:00,0.349473437,14.20799326,8.1,7.327016743,11
2010-10-05 04:30:00+02:00,0.331977625,14.00822146,8.5,7.353614916,11
2010-10-05 05:30:00+02:00,0.334473818,14.03746097,8.8,7.389307458,11
2010-10-05 06:30:00+02:00,0.36011625,14.32553507,8.8,7.431050228,11
2010-10-05 07:30:00+02:00,0.379402537,14.53796304,9,7.470547945,11
2010-10-05 08:30:00+02:00,0.384940079,14.60013013,9.2,7.513280061,11
2010-10-05 09:30:00+02:00,0.388972418,14.64603426,9.5,7.559512938,11
2010-10-05 10:30:00+02:00,0.391206496,14.67174333,10,7.612861492,11
2010-10-05 11:30:00+02:00,0.377492864,14.51671308,10.5,7.679756469,11
2010-10-05 12:30:00+02:00,0.36232987,14.34982561,11.1,7.760578387,11
2010-10-05 13:30:00+02:00,0.350575331,14.22025304,12.3,7.85848554,11
2010-10-05 14:30:00+02:00,0.339202704,14.09209481,12.7,7.989117199,11
2010-10-05 15:30:00+02:00,0.323911583,13.91153748,12.4,8.130898021,11
2010-10-05 16:30:00+02:00,0.312587832,13.76902611,12.2,8.264878234,11
2010-10-05 17:30:00+02:00,0.311374365,13.75321483,11.8,8.39303653,11
2010-10-05 18:30:00+02:00,0.317434523,13.83109442,11.1,8.509589041,11
2010-10-05 19:30:00+02:00,0.331138344,13.99832287,10.3,8.605593607,11
2010-10-05 20:30:00+02:00,0.349166822,14.2045769,9.9,8.678158295,11
2010-10-05 21:30:00+02:00,0.365017928,14.37930331,9.5,8.738127854,11
2010-10-05 22:30:00+02:00,0.373035115,14.46739359,9.3,8.785502283,11
2010-10-05 23:30:00+02:00,0.365165198,14.38091826,9.2,8.825570776,11
2010-10-06 00:30:00+02:00,0.346711768,14.17713838,9.3,8.860692542,11
2010-10-06 01:30:00+02:00,0.32859585,13.96811683,9.3,8.89608067,11
2010-10-06 02:30:00+02:00,0.31538525,13.80505724,9.4,8.92891933,11
2010-10-06 03:30:00+02:00,0.299684902,13.59477674,9.5,8.96194825,11
2010-10-06 04:30:00+02:00,0.284004957,13.36238452,9.6,8.994977169,11
2010-10-06 05:30:00+02:00,0.286318035,13.39824438,9.7,9.02781583,11
2010-10-06 06:30:00+02:00,0.308333313,13.7130881,9.8,9.060312024,11
2010-10-06 07:30:00+02:00,0.324011865,13.91276209,10,9.092313546,11
2010-10-06 08:30:00+02:00,0.325928114,13.93604831,10.3,9.126560122,11
2010-10-06 09:30:00+02:00,0.326143476,13.938652,10.8,9.166057839,11
2010-10-06 10:30:00+02:00,0.324420664,13.91774803,11.4,9.217009132,11
2010-10-06 11:30:00+02:00,0.311122481,13.74991872,12.4,9.283066971,11
2010-10-06 12:30:00+02:00,0.297191457,13.55943362,13.4,9.375684932,11
2010-10-06 13:30:00+02:00,0.286539042,13.40164077,14.1,9.494863014,11
2010-10-06 14:30:00+02:00,0.276713071,13.24548098,14.5,9.63238204,11
2010-10-06 15:30:00+02:00,0.263907386,13.02507811,14.8,9.779946728,11
2010-10-06 16:30:00+02:00,0.253987666,12.84011883,14.8,9.934589041,11
2010-10-06 17:30:00+02:00,0.251538921,12.79244699,14.2,10.0879376,11
2010-10-06 18:30:00+02:00,0.254621386,12.8523239,13.1,10.22321157,11
2010-10-06 19:30:00+02:00,0.264282919,13.03182945,13.1,10.32648402,11
2010-10-06 20:30:00+02:00,0.278584762,13.2760597,12.9,10.42762557,11
2010-10-06 21:30:00+02:00,0.291983697,13.48370963,12.8,10.52092846,11
2010-10-06 22:30:00+02:00,0.299422408,13.59108306,12.6,10.60886606,11
2010-10-06 23:30:00+02:00,0.293462366,13.50547908,12.6,10.68854642,11
2010-10-07 00:30:00+02:00,0.279731267,13.29459325,12.5,10.76525875,11
2010-10-07 01:30:00+02:00,0.265727543,13.05763458,12.4,10.83626332,11
2010-10-07 02:30:00+02:00,0.254356709,12.84723295,12.3,10.90136986,11
2010-10-07 03:30:00+02:00,0.241380964,12.58583951,12.2,10.96050228,11
2010-10-07 04:30:00+02:00,0.228602898,12.30491866,12.2,11.01347032,11
2010-10-07 05:30:00+02:00,0.23028297,12.34322786,12.1,11.06282344,11
2010-10-07 06:30:00+02:00,0.246985081,12.70160846,12,11.10570776,11
2010-10-07 07:30:00+02:00,0.258420964,12.92437634,12.1,11.14197108,11
2010-10-07 08:30:00+02:00,0.257253156,12.90243492,12.5,11.1771309,11
2010-10-07 09:30:00+02:00,0.253344398,12.8276745,13.1,11.21990107,11
2010-10-07 10:30:00+02:00,0.247540001,12.71283149,14.2,11.27640791,11
2010-10-07 11:30:00+02:00,0.236162881,12.47400839,14.8,11.36099696,11
2010-10-07 12:30:00+02:00,0.224788076,12.21636114,15.5,11.46023592,11
2010-10-07 13:30:00+02:00,0.217141342,12.03220171,16.3,11.57709285,11
2010-10-07 14:30:00+02:00,0.209879668,11.84898773,16.4,11.71484018,11
2010-10-07 15:30:00+02:00,0.201167914,11.61833677,16.4,11.85452816,11
2010-10-07 16:30:00+02:00,0.194800333,11.44219752,15.8,11.99360731,11
2010-10-07 17:30:00+02:00,0.193421597,11.40321573,14.9,12.1152968,11
2010-10-07 18:30:00+02:00,0.195114966,11.45105121,14.1,12.21141553,11
2010-10-07 19:30:00+02:00,0.201406201,11.62480411,13.7,12.28428463,11
2010-10-07 20:30:00+02:00,0.2122174,11.90886203,13.6,12.34444444,11
2010-10-07 21:30:00+02:00,0.223289921,12.18098227,13.1,12.4000761,11
2010-10-07 22:30:00+02:00,0.231927139,12.38031157,13.1,12.4402207,11
2010-10-07 23:30:00+02:00,0.230527176,12.34876126,13.1,12.47838661,11
2010-10-08 00:30:00+02:00,0.222999966,12.17409569,13.2,12.51423135,11
2010-10-08 01:30:00+02:00,0.213918193,11.9518893,13.1,12.55030441,11
2010-10-08 02:30:00+02:00,0.205986478,11.74738256,12.8,12.58150685,11
2010-10-08 03:30:00+02:00,0.197538999,11.51873842,12.9,12.60262557,11
2010-10-08 04:30:00+02:00,0.188743897,11.26872018,12.6,12.62465753,11
2010-10-08 05:30:00+02:00,0.191226308,11.34052672,12.3,12.6369102,11
2010-10-08 06:30:00+02:00,0.205239825,11.72762516,12.1,12.63961187,11
2010-10-08 07:30:00+02:00,0.21525788,11.98546565,11.9,12.63557839,11
2010-10-08 08:30:00+02:00,0.214545656,11.96764984,12.3,12.62496195,11
2010-10-08 09:30:00+02:00,0.210088414,11.85436877,13.3,12.62412481,11
2010-10-08 10:30:00+02:00,0.203656231,11.68543178,13.9,12.64923896,11
2010-10-08 11:30:00+02:00,0.196093969,11.47850002,14.4,12.68930746,11
2010-10-08 12:30:00+02:00,0.187845709,11.2424989,14.8,12.74159056,11
2010-10-08 13:30:00+02:00,0.183352007,11.10939612,14.7,12.80342466,11
2010-10-08 14:30:00+02:00,0.179493251,10.99255473,14.4,12.86160578,11
2010-10-08 15:30:00+02:00,0.174886985,10.85000728,14.4,12.91092085,11
2010-10-08 16:30:00+02:00,0.171999269,10.75894366,14.1,12.95947489,11
2010-10-08 17:30:00+02:00,0.172591796,10.77773543,13.3,12.99908676,11
2010-10-08 18:30:00+02:00,0.175138697,10.85788302,11,13.01621005,11
2010-10-08 19:30:00+02:00,0.182869728,11.09492144,10.9,12.97035769,11
2010-10-08 20:30:00+02:00,0.194853515,11.44369515,10.2,12.92153729,11
2010-10-08 21:30:00+02:00,0.208411641,11.81095313,9.8,12.85342466,11
2010-10-08 22:30:00+02:00,0.220607593,12.11678722,9.4,12.77423896,11
2010-10-08 23:30:00+02:00,0.223816717,12.19346133,9.2,12.68405632,11
2010-10-09 00:30:00+02:00,0.220736127,12.11988839,8.7,12.58839422,11
2010-10-09 01:30:00+02:00,0.215962434,12.00301245,9.4,12.4792618,11
2010-10-09 02:30:00+02:00,0.211277528,11.88489212,10.2,12.38926941,11
2010-10-09 03:30:00+02:00,0.204725001,11.71395135,10.3,12.32089041,11
2010-10-09 04:30:00+02:00,0.197481624,11.51714702,10.2,12.25494673,11
2010-10-09 05:30:00+02:00,0.201963392,11.63989198,10.1,12.18603501,11
